ds;y
2019-01-01;-1.3297340498716121
2019-01-02;-1.1406776466747162
2019-01-03;-0.8570930418793721
2019-01-04;-0.8925411174788008
2019-01-05;-1.0993215584753966
2019-01-06;-1.217481810473456
2019-01-07;-1.052057457676171
2019-01-08;-0.9043571426786022
2019-01-09;-0.14222351729112165
2019-01-10;-0.13631550469119952
2019-01-11;-0.08314339129209643
2019-01-12;-1.0993215584753966
2019-01-13;-1.1406776466747162
2019-01-14;-0.006339227493339616
2019-01-15;-0.15994755509082603
2019-01-16;-0.34900395828772124
2019-01-17;-0.47307222288568235
2019-01-18;-0.4199001094865522
2019-01-19;-1.1406776466747162
2019-01-20;-1.1524936718745236
2019-01-21;-0.11268345429160928
2019-01-22;-0.33127992048800275
2019-01-23;-0.34900395828772124
2019-01-24;-0.33127992048800275
2019-01-25;-0.14222351729112165
2019-01-26;-1.0461494450762665
2019-01-27;-1.1643096970743285
2019-01-28;-0.3726360086873286
2019-01-29;-0.029971277892952185
2019-01-30;-0.2072116558900604
2019-01-31;0.02910884810607538
2019-02-01;-0.035879290492860365
2019-02-02;-1.0579654702760781
2019-02-03;-1.217481810473456
2019-02-04;-0.029971277892952185
2019-02-05;-0.17767159289052908
2019-02-06;-0.2131196684899585
2019-02-07;0.08818897410510244
2019-02-08;0.11772903710460456
2019-02-09;-1.0225173946766615
2019-02-10;-1.2056657852736503
2019-02-11;-0.07132736609226445
2019-02-12;-0.15994755509082603
2019-02-13;-0.27219979448898574
2019-02-14;-0.21902768108984721
2019-02-15;-0.1717635802906345
2019-02-16;-1.0993215584753966
2019-02-17;-1.223389823073357
2019-02-18;-0.2781078070888872
2019-02-19;-0.15403954249091467
2019-02-20;-0.10677544169169456
2019-02-21;-0.11268345429160928
2019-02-22;-0.2544757566892699
2019-02-23;-1.1229536088750072
2019-02-24;-1.247021873472971
2019-02-25;-0.07132736609226445
2019-02-26;-0.09495941649190204
2019-02-27;-0.26629178188907876
2019-02-28;0.46039376789898784
2019-03-01;-0.08905140389198747
2019-03-02;-1.1347696340748112
2019-03-03;-1.1702177096742317
2019-03-04;-0.34309594568781976
2019-03-05;-0.354911970887621
2019-03-06;-0.4435321598861653
2019-03-07;-0.5026122858851962
2019-03-08;-1.3769981506708353
2019-03-09;-1.3947221884705447
2019-03-10;-1.3238260372717097
2019-03-11;-0.5262443362848096
2019-03-12;-0.5498763866844201
2019-03-13;-0.45534818508596336
2019-03-14;-0.72711676468151
2019-03-15;-0.3903600464870407
2019-03-16;-1.1288616214749103
2019-03-17;-1.3356420624715137
2019-03-18;-0.4021760716868349
2019-03-19;-0.41399209688665933
2019-03-20;-0.4317161346863664
2019-03-21;-0.5853244622838331
2019-03-22;-0.42580812208646224
2019-03-23;-1.1288616214749103
2019-03-24;-1.193849760073842
2019-03-25;-0.2840158196887784
2019-03-26;-0.1835796054904361
2019-03-27;0.023200835506171063
2019-03-28;-0.02406326529306147
2019-03-29;-0.07132736609226445
2019-03-30;-1.1229536088750072
2019-03-31;-1.1465856592746173
2019-04-01;-0.12449947949140516
2019-04-02;0.11772903710460456
2019-04-03;-0.31946389528820285
2019-04-04;-0.26629178188907876
2019-04-05;-0.2072116558900604
2019-04-06;-1.1406776466747162
2019-04-07;-1.2115737978735504
2019-04-08;-0.06541935349236937
2019-04-09;-0.30764787008839284
2019-04-10;-0.12449947949140516
2019-04-11;-0.44944017248606993
2019-04-12;-0.354911970887621
2019-04-13;-1.1879417474739418
2019-04-14;-1.2115737978735504
2019-04-15;-0.17767159289052908
2019-04-16;-0.18948761809033504
2019-04-17;-0.36672799608743134
2019-04-18;-0.029971277892952185
2019-04-19;-0.2840158196887784
2019-04-20;-1.217481810473456
2019-04-21;-1.223389823073357
2019-04-22;-0.33127992048800275
2019-04-23;-0.22493569368975774
2019-04-24;-0.2367517188895647
2019-04-25;-0.09495941649190204
2019-04-26;-0.2781078070888872
2019-04-27;-1.1820337348740366
2019-04-28;-1.2115737978735504
2019-04-29;-0.3135558826882916
2019-04-30;0.26542935210217655
2019-05-01;-1.2056657852736503
2019-05-02;-1.199757772673745
2019-05-03;-1.1288616214749103
2019-05-04;-1.3061019994720022
2019-05-05;-1.3061019994720022
2019-05-06;-0.37854402128723225
2019-05-07;-0.31946389528820285
2019-05-08;-0.5912324748837492
2019-05-09;-1.312010012071904
2019-05-10;-1.3061019994720022
2019-05-11;-1.3001939868720964
2019-05-12;-1.3179180246718059
2019-05-13;-0.4789802354855793
2019-05-14;-0.5262443362848096
2019-05-15;-0.5262443362848096
2019-05-16;-0.5321523488847039
2019-05-17;-0.6503126008827641
2019-05-18;-1.1820337348740366
2019-05-19;-1.3238260372717097
2019-05-20;-0.47307222288568235
2019-05-21;-0.5557843992843204
2019-05-22;-0.7093927268818022
2019-05-23;-0.6089565126834516
2019-05-24;-0.41399209688665933
2019-05-25;-1.1347696340748112
2019-05-26;-1.199757772673745
2019-05-27;-0.15994755509082603
2019-05-28;-0.20130364329015357
2019-05-29;-0.2367517188895647
2019-05-30;-0.20130364329015357
2019-05-31;-0.16585556769072346
2019-06-01;-1.1702177096742317
2019-06-02;-1.1761257222741361
2019-06-03;-0.4435321598861653
2019-06-04;-0.5439683740845193
2019-06-05;-0.5794164496839309
2019-06-06;-0.72711676468151
2019-06-07;-0.6975767016819957
2019-06-08;-1.1524936718745236
2019-06-09;-1.3474580876713214
2019-06-10;-0.47307222288568235
2019-06-11;-0.5321523488847039
2019-06-12;-1.193849760073842
2019-06-13;-0.5380603614846124
2019-06-14;-0.6089565126834516
2019-06-15;-1.199757772673745
2019-06-16;-1.359274112871128
2019-06-17;-0.6148645252833542
2019-06-18;-0.5380603614846124
2019-06-19;-0.46125619768587794
2019-06-20;-0.3135558826882916
2019-06-21;-0.72711676468151
2019-06-22;-1.3179180246718059
2019-06-23;-1.3297340498716121
2019-06-24;-0.5321523488847039
2019-06-25;-0.08905140389198747
2019-06-26;-0.514428311085004
2019-06-27;-0.26629178188907876
2019-06-28;-0.4021760716868349
2019-06-29;-1.1702177096742317
2019-06-30;-1.247021873472971
2019-07-01;-0.8393690040796709
2019-07-02;-0.5853244622838331
2019-07-03;-0.6089565126834516
2019-07-04;-0.6680366386824708
2019-07-05;-0.5853244622838331
2019-07-06;-0.9338972056781087
2019-07-07;-1.2706539238725827
2019-07-08;-0.4435321598861653
2019-07-09;-0.5321523488847039
2019-07-10;-0.6148645252833542
2019-07-11;-0.6030485000835424
2019-07-12;-0.7802888780806381
2019-07-13;-1.1761257222741361
2019-07-14;-1.3651821254710292
2019-07-15;-0.7980129158803483
2019-07-16;-0.638496575682964
2019-07-17;-0.7034847142818974
2019-07-18;-0.514428311085004
2019-07-19;-0.7034847142818974
2019-07-20;-1.247021873472971
2019-07-21;-1.3179180246718059
2019-07-22;-0.4199001094865522
2019-07-23;-0.4080840842867475
2019-07-24;-0.5735084370840295
2019-07-25;-0.4199001094865522
2019-07-26;-0.5085202984850867
2019-07-27;-1.247021873472971
2019-07-28;-1.353366100271225
2019-07-29;-0.5853244622838331
2019-07-30;-0.6030485000835424
2019-07-31;-0.09495941649190204
2019-08-01;-0.5616924118842183
2019-08-02;-0.514428311085004
2019-08-03;-1.2824699490723888
2019-08-04;-1.3297340498716121
2019-08-05;-0.6030485000835424
2019-08-06;-0.6798526638822872
2019-08-07;-0.5557843992843204
2019-08-08;-0.673944651282379
2019-08-09;-0.42580812208646224
2019-08-10;-1.294285974272194
2019-08-11;-1.312010012071904
2019-08-12;-0.6325885630830597
2019-08-13;-0.5735084370840295
2019-08-14;-0.6266805504831617
2019-08-15;-0.3844520338871359
2019-08-16;-0.6857606764821814
2019-08-17;-1.1820337348740366
2019-08-18;-1.3415500750714178
2019-08-19;-0.5498763866844201
2019-08-20;-0.3371879330879133
2019-08-21;-0.5262443362848096
2019-08-22;-0.354911970887621
2019-08-23;-0.354911970887621
2019-08-24;-1.199757772673745
2019-08-25;-1.2824699490723888
2019-08-26;-0.46716421028578126
2019-08-27;-0.484888248085485
2019-08-28;-0.39626805908694923
2019-08-29;-0.36081998348752853
2019-08-30;-0.02406326529306147
2019-08-31;-1.1229536088750072
2019-09-01;-1.2115737978735504
2019-09-02;-0.49079626068538607
2019-09-03;-0.3135558826882916
2019-09-04;-0.36081998348752853
2019-09-05;-0.36672799608743134
2019-09-06;-0.36081998348752853
2019-09-07;-1.2292978356732618
2019-09-08;-1.3297340498716121
2019-09-09;-0.46125619768587794
2019-09-10;-0.31946389528820285
2019-09-11;-0.7566568276810282
2019-09-12;-0.6680366386824708
2019-09-13;-0.5912324748837492
2019-09-14;-1.1702177096742317
2019-09-15;-1.2292978356732618
2019-09-16;-0.7153007394817044
2019-09-17;-0.5616924118842183
2019-09-18;-0.6857606764821814
2019-09-19;-0.6503126008827641
2019-09-20;0.44857774269916545
2019-09-21;-1.199757772673745
2019-09-22;-1.3238260372717097
2019-09-23;-0.7921049032804424
2019-09-24;-0.673944651282379
2019-09-25;-0.49079626068538607
2019-09-26;-0.72711676468151
2019-09-27;-0.8334609914797612
2019-09-28;-1.2115737978735504
2019-09-29;-1.252929886072871
2019-09-30;-0.4199001094865522
2019-10-01;-0.17767159289052908
2019-10-02;-0.5676004244841197
2019-10-03;-0.5498763866844201
2019-10-04;-0.638496575682964
2019-10-05;-1.199757772673745
2019-10-06;-1.2352058482731647
2019-10-07;-0.7212087520816086
2019-10-08;-0.43762414728626453
2019-10-09;-0.7802888780806381
2019-10-10;-0.36081998348752853
2019-10-11;-0.6562206134826674
2019-10-12;-1.0815975206756865
2019-10-13;-1.2647459112726793
2019-10-14;-0.597140487483643
2019-10-15;-0.5203363236849053
2019-10-16;-0.5380603614846124
2019-10-17;-0.6266805504831617
2019-10-18;-0.7861968906805313
2019-10-19;-1.1820337348740366
2019-10-20;-1.3297340498716121
2019-10-21;-0.4435321598861653
2019-10-22;-0.30764787008839284
2019-10-23;-0.5380603614846124
2019-10-24;-0.6857606764821814
2019-10-25;-0.3844520338871359
2019-10-26;-1.1702177096742317
2019-10-27;-1.2765619364724852
2019-10-28;-0.7212087520816086
2019-10-29;-0.5912324748837492
2019-10-30;-0.5026122858851962
2019-10-31;-0.5498763866844201
2019-11-01;-0.6562206134826674
2019-11-02;-1.247021873472971
2019-11-03;-1.2411138608730667
2019-11-04;-1.1406776466747162
2019-11-05;-0.5912324748837492
2019-11-06;-0.7802888780806381
2019-11-07;-0.738932789881321
2019-11-08;-0.7153007394817044
2019-11-09;-1.1465856592746173
2019-11-10;-1.2647459112726793
2019-11-11;-0.5853244622838331
2019-11-12;-0.5262443362848096
2019-11-13;-0.7802888780806381
2019-11-14;-0.7802888780806381
2019-11-15;-0.4435321598861653
2019-11-16;-1.0875055332755887
2019-11-17;-1.258837898672777
2019-11-18;-0.7566568276810282
2019-11-19;-0.4317161346863664
2019-11-20;-0.43762414728626453
2019-11-21;-0.5262443362848096
2019-11-22;-0.31946389528820285
2019-11-23;-1.1052295710753028
2019-11-24;-1.217481810473456
2019-11-25;-0.08905140389198747
2019-11-26;-0.39626805908694923
2019-11-27;-0.47307222288568235
2019-11-28;0.10000499930490571
2019-11-29;-0.37854402128723225
2019-11-30;-0.9752532938774371
2019-12-01;-0.8039209284802435
2019-12-02;-0.4317161346863664
2019-12-03;-0.11268345429160928
2019-12-04;-0.33127992048800275
2019-12-05;-0.3726360086873286
2019-12-06;-0.484888248085485
2019-12-07;-1.1347696340748112
2019-12-08;-1.2411138608730667
2019-12-09;-0.1717635802906345
2019-12-10;-0.16585556769072346
2019-12-11;-0.11859146689148842
2019-12-12;0.06455692370547778
2019-12-13;-0.39626805908694923
2019-12-14;-1.1170455962751007
2019-12-15;-1.1643096970743285
2019-12-16;-0.23084370628966006
2019-12-17;-0.2072116558900604
